time_stamp,velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,wind1,wind2
15:26:03.594,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.001878,-0.001342,0.116179,0.000000,0.000000,0.000000,0,0
15:26:03.751,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.001878,-0.001342,0.116179,0.000000,0.000000,0.000000,0,0
15:26:04.016,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.001878,-0.001342,0.116179,0.000000,0.000000,0.000000,0,0
15:26:04.171,-0.000001,0.000000,0.031300,-0.000014,0.000007,2.583143,-0.001847,-0.001321,0.116179,0.001868,0.002755,-0.000000,0,0
15:26:04.429,-0.001766,0.000952,0.617326,-0.014333,0.007826,2.766756,-0.000635,-0.000449,0.116178,0.000896,0.000790,-0.000000,0,0
15:26:04.583,-0.004417,0.002450,1.055813,-0.010135,0.005737,1.575043,-0.001251,-0.000890,0.116178,-0.002834,-0.003662,0.000000,0,0
15:26:04.733,-0.004950,0.002743,1.181912,-0.004684,0.002565,0.947120,-0.001721,-0.001237,0.116179,-0.003781,-0.005227,0.000000,0,0
15:26:05.029,-0.004195,0.002300,1.231833,0.003507,-0.001993,-0.508218,-0.002180,-0.001560,0.116179,0.000870,0.001051,0.000000,0,0
15:26:05.181,-0.003726,0.002050,1.074652,0.001976,-0.001024,-1.023272,-0.002068,-0.001470,0.116179,-0.000008,0.000033,-0.000000,0,0
15:26:05.488,-0.004335,0.002401,0.665670,-0.007848,0.004499,-1.710611,-0.000874,-0.000580,0.116178,-0.001867,-0.003028,-0.000000,0,0
15:26:05.656,-0.005068,0.002838,0.502188,-0.006719,0.003999,-1.539462,-0.001312,-0.000911,0.116178,-0.003376,-0.004054,-0.000000,0,0
15:26:05.819,-0.005658,0.003156,0.276816,-0.001794,0.000854,-0.656569,-0.001772,-0.001285,0.116179,-0.001037,-0.001501,-0.000000,0,0
15:26:06.108,-0.005481,0.003021,0.324648,0.001602,-0.000990,1.046478,-0.002040,-0.001467,0.116179,-0.000253,-0.000393,-0.000000,0,0
15:26:06.264,-0.005010,0.002746,0.647638,0.002584,-0.001490,2.191714,-0.002087,-0.001496,0.116179,-0.000070,-0.000125,-0.000000,0,0
15:26:06.563,-0.004421,0.002413,1.169028,0.003042,-0.001710,3.010212,-0.002098,-0.001502,0.116179,0.000005,-0.000004,-0.000000,0,0
15:26:06.716,-0.003791,0.002061,1.819221,0.003160,-0.001759,3.478546,-0.002093,-0.001497,0.116179,0.000035,0.000045,0.000000,0,0
15:26:06.886,-0.003168,0.001716,2.523616,0.003060,-0.001693,3.326657,-0.002082,-0.001489,0.116179,0.000046,0.000060,0.000000,0,0
15:26:07.167,-0.002359,0.001271,3.209175,0.002510,-0.001379,1.270672,-0.002076,-0.001483,0.116179,-0.000013,-0.000018,-0.000000,0,0
15:26:07.333,-0.002118,0.001139,3.309329,0.002398,-0.001317,0.726105,-0.002078,-0.001485,0.116179,-0.000012,-0.000019,-0.000000,0,0
15:26:07.704,-0.001235,0.000656,3.341114,0.002090,-0.001139,-0.357459,-0.002074,-0.001481,0.116179,0.000034,0.000045,0.000000,0,0
15:26:07.864,-0.000838,0.000440,3.260114,0.001938,-0.001054,-0.442364,-0.002062,-0.001472,0.116179,0.000054,0.000074,0.000000,0,0
15:26:08.197,-0.000305,0.000150,3.145261,0.001677,-0.000909,-0.315134,-0.002035,-0.001453,0.116179,0.000072,0.000101,0.000000,0,0
15:26:08.354,-0.000146,0.000064,3.117162,0.001578,-0.000854,-0.256471,-0.002025,-0.001445,0.116179,0.000073,0.000104,0.000000,0,0
15:26:08.658,0.000268,-0.000160,3.064568,0.001264,-0.000682,-0.109387,-0.001994,-0.001423,0.116179,0.000071,0.000100,0.000000,0,0
15:26:08.817,0.000492,-0.000280,3.048992,0.001058,-0.000570,-0.052647,-0.001975,-0.001410,0.116179,0.000065,0.000092,0.000000,0,0
15:26:08.972,0.000676,-0.000379,3.041846,0.000866,-0.000465,-0.022280,-0.001957,-0.001398,0.116179,0.000059,0.000083,-0.000000,0,0
15:26:09.283,0.000886,-0.000492,3.037887,0.000611,-0.000327,-0.007788,-0.001934,-0.001381,0.116179,0.000049,0.000070,0.000000,0,0
15:26:09.443,0.000940,-0.000521,3.037122,0.000536,-0.000286,-0.007205,-0.001928,-0.001377,0.116179,0.000046,0.000065,0.000000,0,0
15:26:09.785,0.001091,-0.000601,3.033656,0.000281,-0.000148,-0.010341,-0.001905,-0.001361,0.116179,0.000035,0.000049,0.000000,0,0
15:26:09.950,0.001114,-0.000613,3.032574,0.000229,-0.000120,-0.011118,-0.001900,-0.001358,0.116179,0.000031,0.000045,0.000000,0,0
15:26:10.324,0.001163,-0.000637,3.027803,0.000059,-0.000029,-0.012111,-0.001885,-0.001347,0.116179,0.000021,0.000029,0.000000,0,0
15:26:10.490,0.001165,-0.000638,3.025419,-0.000002,0.000004,-0.011621,-0.001880,-0.001343,0.116179,0.000017,0.000026,-0.000000,0,0
15:26:10.816,0.001150,-0.000629,3.022094,-0.000074,0.000043,-0.010453,-0.001873,-0.001339,0.116179,0.000012,0.000017,-0.000000,0,0
15:26:10.974,0.001131,-0.000618,3.020083,-0.000107,0.000061,-0.009615,-0.001870,-0.001337,0.116179,0.000009,0.000013,-0.000000,0,0
15:26:11.247,0.001105,-0.000604,3.018235,-0.000133,0.000075,-0.008834,-0.001868,-0.001335,0.116179,0.000007,0.000010,0.000000,0,0
15:26:11.400,0.001076,-0.000588,3.016533,-0.000151,0.000084,-0.008156,-0.001866,-0.001334,0.116179,0.000005,0.000007,-0.000000,0,0
15:26:11.554,0.001060,-0.000579,3.015731,-0.000158,0.000088,-0.007840,-0.001866,-0.001334,0.116179,0.000004,0.000005,-0.000000,0,0
15:26:11.878,0.000993,-0.000542,3.012808,-0.000172,0.000094,-0.006770,-0.001864,-0.001333,0.116179,0.000001,0.000001,0.000000,0,0
15:26:12.034,0.000976,-0.000532,3.012140,-0.000173,0.000095,-0.006534,-0.001864,-0.001333,0.116179,0.000000,0.000001,0.000000,0,0
15:26:12.412,0.000907,-0.000495,3.009696,-0.000170,0.000093,-0.005679,-0.001865,-0.001333,0.116179,-0.000001,-0.000001,0.000000,0,0
15:26:12.574,0.000873,-0.000476,3.008598,-0.000166,0.000090,-0.005288,-0.001865,-0.001333,0.116179,-0.000002,-0.000002,0.000000,0,0
15:26:12.916,0.000825,-0.000450,3.007088,-0.000158,0.000086,-0.004761,-0.001866,-0.001334,0.116179,-0.000002,-0.000003,-0.000000,0,0
15:26:13.078,0.000794,-0.000433,3.006167,-0.000150,0.000083,-0.004439,-0.001866,-0.001334,0.116179,-0.000002,-0.000003,-0.000000,0,0
15:26:13.398,0.000751,-0.000410,3.004900,-0.000140,0.000076,-0.003993,-0.001867,-0.001335,0.116179,-0.000002,-0.000003,0.000000,0,0
15:26:13.554,0.000737,-0.000402,3.004506,-0.000136,0.000074,-0.003838,-0.001867,-0.001335,0.116179,-0.000002,-0.000003,0.000000,0,0
15:26:13.703,0.000711,-0.000388,3.003762,-0.000128,0.000070,-0.003574,-0.001868,-0.001335,0.116179,-0.000001,-0.000003,-0.000000,0,0
15:26:13.919,0.000687,-0.000374,3.003084,-0.000122,0.000067,-0.001887,-0.001868,-0.001336,0.116179,-0.000002,-0.000002,-0.000000,0,0
15:26:14.071,0.000663,-0.000362,3.003103,-0.000117,0.000063,0.000165,-0.001869,-0.001336,0.116179,-0.000002,-0.000003,-0.000000,0,0
15:26:14.218,0.000652,-0.000356,3.003177,-0.000113,0.000061,0.000999,-0.001869,-0.001336,0.116179,-0.000002,-0.000003,-0.000000,0,0
15:26:14.418,0.000630,-0.000344,3.003246,-0.000106,0.000058,-0.000254,-0.001870,-0.001337,0.116179,-0.000002,-0.000003,0.000000,0,0
15:26:14.569,0.000610,-0.000333,3.003171,-0.000100,0.000055,-0.000648,-0.001870,-0.001337,0.116179,-0.000002,-0.000002,0.000000,0,0
15:26:14.715,0.000600,-0.000327,3.003057,-0.000097,0.000053,-0.001339,-0.001871,-0.001337,0.116179,-0.000001,-0.000003,0.000000,0,0
15:26:14.918,0.000581,-0.000317,3.002688,-0.000093,0.000051,-0.001880,-0.001871,-0.001337,0.116179,-0.000001,-0.000001,-0.000000,0,0
15:26:15.071,0.000563,-0.000307,3.002235,-0.000089,0.000048,-0.002624,-0.001871,-0.001338,0.116179,-0.000001,-0.000001,-0.000000,0,0
15:26:15.218,0.000554,-0.000302,3.001930,-0.000087,0.000047,-0.002646,-0.001871,-0.001338,0.116179,-0.000001,-0.000002,-0.000000,0,0
15:26:15.429,0.000538,-0.000293,3.001388,-0.000083,0.000045,-0.002744,-0.001872,-0.001338,0.116179,-0.000002,-0.000002,-0.000000,0,0
15:26:15.596,0.000522,-0.000285,3.000926,-0.000079,0.000043,-0.002663,-0.001872,-0.001338,0.116179,-0.000001,-0.000002,0.000000,0,0
15:26:16.019,0.000492,-0.000268,3.000091,-0.000072,0.000040,-0.002089,-0.001872,-0.001338,0.116179,-0.000001,-0.000000,0.000000,0,0
15:26:16.177,0.000478,-0.000261,2.999791,-0.000070,0.000038,-0.001848,-0.001873,-0.001339,0.116179,-0.000000,-0.000001,0.000000,0,0
15:26:16.547,0.000457,-0.000250,2.999335,-0.000066,0.000036,-0.001184,-0.001873,-0.001339,0.116179,-0.000001,-0.000001,0.000000,0,0
15:26:16.721,0.000445,-0.000243,2.999097,-0.000064,0.000034,-0.002035,-0.001873,-0.001339,0.116179,-0.000001,-0.000002,0.000000,0,0
15:26:17.087,0.000420,-0.000229,2.998649,-0.000060,0.000032,-0.000833,-0.001873,-0.001339,0.116179,-0.000000,-0.000000,0.000000,0,0
15:26:17.256,0.000414,-0.000226,2.998554,-0.000059,0.000032,-0.001287,-0.001873,-0.001339,0.116179,-0.000001,-0.000001,-0.000000,0,0
15:26:17.636,0.000392,-0.000214,2.998200,-0.000056,0.000030,-0.000135,-0.001874,-0.001339,0.116179,-0.000000,-0.000000,-0.000000,0,0
15:26:17.796,0.000381,-0.000208,2.998019,-0.000054,0.000030,-0.001211,-0.001874,-0.001339,0.116179,-0.000001,-0.000002,0.000000,0,0
15:26:18.117,0.000365,-0.000199,2.997779,-0.000052,0.000028,-0.000407,-0.001874,-0.001340,0.116179,-0.000000,-0.000001,-0.000000,0,0
15:26:18.277,0.000355,-0.000194,2.997576,-0.000050,0.000027,-0.000764,-0.001874,-0.001340,0.116179,-0.000001,-0.000001,-0.000000,0,0
15:26:18.472,0.000345,-0.000188,2.997433,-0.000049,0.000027,-0.001454,-0.001874,-0.001340,0.116179,-0.000001,-0.000001,-0.000000,0,0
15:26:18.633,0.000341,-0.000186,2.997382,-0.000048,0.000026,-0.000884,-0.001874,-0.001340,0.116179,-0.000001,-0.000001,-0.000000,0,0
15:26:18.785,0.000331,-0.000181,2.997264,-0.000047,0.000026,0.000271,-0.001874,-0.001340,0.116179,0.000000,-0.000001,-0.000000,0,0
15:26:18.933,0.000326,-0.000178,2.997211,-0.000047,0.000026,-0.000263,-0.001874,-0.001340,0.116179,-0.000001,-0.000000,-0.000000,0,0
15:26:19.133,0.000317,-0.000173,2.997150,-0.000045,0.000024,-0.001168,-0.001875,-0.001340,0.116179,-0.000000,-0.000001,-0.000000,0,0
15:26:19.285,0.000309,-0.000168,2.997082,-0.000044,0.000024,0.000109,-0.001875,-0.001340,0.116179,-0.000001,-0.000001,-0.000000,0,0
15:26:19.507,0.000300,-0.000164,2.996981,-0.000043,0.000023,-0.000249,-0.001875,-0.001340,0.116179,-0.000000,-0.000002,0.000000,0,0
15:26:19.659,0.000296,-0.000161,2.996943,-0.000041,0.000023,-0.000739,-0.001875,-0.001340,0.116179,-0.000000,-0.000001,0.000000,0,0
15:26:19.813,0.000288,-0.000157,2.996889,-0.000041,0.000022,-0.000701,-0.001875,-0.001340,0.116179,-0.000000,-0.000001,0.000000,0,0
15:26:20.139,0.000276,-0.000150,2.996750,-0.000040,0.000021,-0.000241,-0.001875,-0.001340,0.116179,-0.000000,-0.000002,-0.000000,0,0
15:26:20.288,0.000268,-0.000146,2.996688,-0.000037,0.000021,-0.001173,-0.001875,-0.001340,0.116179,0.000000,0.000001,-0.000000,0,0
15:26:20.435,0.000264,-0.000144,2.996661,-0.000038,0.000020,-0.000696,-0.001875,-0.001340,0.116179,-0.000001,0.000000,0.000000,0,0
15:26:20.663,0.000257,-0.000140,2.996567,-0.000037,0.000019,0.000331,-0.001875,-0.001340,0.116179,0.000001,-0.000001,0.000000,0,0
15:26:20.811,0.000249,-0.000136,2.996478,-0.000036,0.000020,-0.000768,-0.001875,-0.001340,0.116179,-0.000000,-0.000001,0.000000,0,0
15:26:20.957,0.000246,-0.000134,2.996448,-0.000035,0.000020,-0.001212,-0.001875,-0.001340,0.116179,0.000000,-0.000000,0.000000,0,0
15:26:21.160,0.000239,-0.000131,2.996374,-0.000035,0.000019,0.000069,-0.001875,-0.001340,0.116179,-0.000001,-0.000000,0.000000,0,0
15:26:21.310,0.000232,-0.000127,2.996265,-0.000033,0.000019,-0.000277,-0.001875,-0.001340,0.116179,-0.000001,-0.000000,-0.000000,0,0
15:26:21.462,0.000229,-0.000125,2.996226,-0.000033,0.000018,-0.000761,-0.001875,-0.001341,0.116179,-0.000001,-0.000000,-0.000000,0,0
15:26:21.672,0.000220,-0.000120,2.996124,-0.000031,0.000017,0.000096,-0.001876,-0.001341,0.116179,0.000000,0.000002,0.000000,0,0
15:26:21.823,0.000217,-0.000118,2.996070,-0.000031,0.000017,0.000330,-0.001875,-0.001341,0.116179,0.000000,-0.000000,0.000000,0,0
15:26:22.115,0.000207,-0.000113,2.995996,-0.000030,0.000016,-0.000894,-0.001876,-0.001341,0.116179,-0.000002,0.000000,-0.000000,0,0
15:26:22.268,0.000202,-0.000110,2.995999,-0.000028,0.000015,0.000544,-0.001876,-0.001341,0.116179,0.000001,-0.000001,-0.000000,0,0
15:26:22.418,0.000199,-0.000109,2.995992,-0.000028,0.000015,0.000819,-0.001876,-0.001341,0.116179,-0.000000,0.000001,0.000000,0,0
15:26:22.711,0.000190,-0.000104,2.996037,-0.000028,0.000015,-0.000627,-0.001876,-0.001341,0.116179,0.000000,-0.000002,0.000000,0,0
15:26:22.864,0.000185,-0.000101,2.996076,-0.000026,0.000015,0.000656,-0.001876,-0.001341,0.116179,-0.000000,0.000000,0.000000,0,0
15:26:23.197,0.000177,-0.000097,2.996053,-0.000025,0.000014,-0.000501,-0.001876,-0.001341,0.116179,-0.000000,-0.000002,-0.000000,0,0
15:26:23.357,0.000175,-0.000095,2.996051,-0.000024,0.000014,-0.000953,-0.001876,-0.001341,0.116179,-0.000001,-0.000000,-0.000000,0,0
15:26:23.509,0.000170,-0.000093,2.996035,-0.000025,0.000013,0.000436,-0.001876,-0.001341,0.116179,0.000000,-0.000000,-0.000000,0,0
15:26:23.762,0.000165,-0.000090,2.996013,-0.000024,0.000013,0.000161,-0.001876,-0.001341,0.116179,-0.000000,-0.000000,0.000000,0,0
15:26:23.922,0.000161,-0.000088,2.996040,-0.000024,0.000012,-0.000718,-0.001876,-0.001341,0.116179,0.000000,0.000000,0.000000,0,0
15:26:24.247,0.000154,-0.000084,2.996063,-0.000021,0.000012,0.000777,-0.001876,-0.001341,0.116179,0.000000,0.000000,0.000000,0,0
15:26:24.400,0.000150,-0.000082,2.996051,-0.000021,0.000012,-0.000393,-0.001876,-0.001341,0.116179,0.000000,0.000001,0.000000,0,0
15:26:24.695,0.000143,-0.000078,2.996054,-0.000021,0.000011,0.000436,-0.001876,-0.001341,0.116179,-0.000000,-0.000001,-0.000000,0,0
15:26:24.848,0.000141,-0.000077,2.996037,-0.000019,0.000011,0.000695,-0.001876,-0.001341,0.116179,-0.000000,0.000000,-0.000000,0,0
15:26:25.001,0.000137,-0.000075,2.996029,-0.000020,0.000010,-0.000344,-0.001876,-0.001341,0.116179,0.000000,0.000000,-0.000000,0,0
15:26:25.263,0.000133,-0.000073,2.996059,-0.000020,0.000010,-0.000296,-0.001876,-0.001341,0.116179,0.000000,-0.000001,0.000000,0,0
15:26:25.415,0.000130,-0.000071,2.996053,-0.000018,0.000010,0.000802,-0.001877,-0.001341,0.116179,0.000000,-0.000000,-0.000000,0,0
15:26:25.682,0.000124,-0.000068,2.996063,-0.000019,0.000010,-0.000815,-0.001876,-0.001341,0.116179,-0.000000,0.000001,-0.000000,0,0
15:26:25.836,0.000122,-0.000067,2.996069,-0.000019,0.000010,-0.000358,-0.001876,-0.001341,0.116179,-0.000000,-0.000002,-0.000000,0,0
15:26:25.987,0.000119,-0.000065,2.996042,-0.000016,0.000010,0.000670,-0.001877,-0.001341,0.116179,-0.000000,0.000001,0.000000,0,0
15:26:26.324,0.000114,-0.000062,2.996048,-0.000017,0.000009,-0.000764,-0.001876,-0.001341,0.116179,-0.000000,0.000000,0.000000,0,0
15:26:26.478,0.000111,-0.000061,2.996065,-0.000017,0.000008,0.000528,-0.001877,-0.001341,0.116179,0.000000,-0.000002,0.000000,0,0
15:26:26.775,0.000106,-0.000058,2.996037,-0.000014,0.000008,-0.000371,-0.001877,-0.001341,0.116179,-0.000000,0.000001,0.000000,0,0
15:26:26.927,0.000105,-0.000057,2.996048,-0.000014,0.000008,-0.000801,-0.001877,-0.001341,0.116179,0.000000,0.000000,0.000000,0,0
15:26:27.080,0.000102,-0.000056,2.996061,-0.000015,0.000008,0.000526,-0.001877,-0.001341,0.116179,0.000000,0.000001,0.000000,0,0
15:26:27.327,0.000099,-0.000054,2.996042,-0.000016,0.000008,0.000159,-0.001877,-0.001341,0.116179,-0.000001,-0.000002,-0.000000,0,0
15:26:27.481,0.000096,-0.000052,2.996042,-0.000013,0.000007,-0.000960,-0.001877,-0.001342,0.116179,-0.000000,-0.000001,-0.000000,0,0
15:26:27.755,0.000094,-0.000051,2.996007,-0.000012,0.000007,0.000163,-0.001877,-0.001342,0.116179,-0.000000,0.000001,-0.000000,0,0
15:26:27.919,0.000091,-0.000050,2.995912,-0.000014,0.000007,-0.000244,-0.001877,-0.001342,0.116179,0.000000,0.000001,-0.000000,0,0
15:26:28.083,0.000088,-0.000048,2.995847,-0.000014,0.000007,-0.001214,-0.001877,-0.001342,0.116179,-0.000000,-0.000000,-0.000000,0,0
15:26:28.433,0.000085,-0.000046,2.995708,-0.000011,0.000006,0.000272,-0.001877,-0.001342,0.116179,0.000000,-0.000001,-0.000000,0,0
15:26:28.597,0.000082,-0.000045,2.995609,-0.000011,0.000006,-0.000804,-0.001877,-0.001342,0.116179,0.000000,-0.000000,0.000000,0,0
15:26:28.963,0.000079,-0.000043,2.995501,-0.000013,0.000006,0.000077,-0.001877,-0.001342,0.116179,0.000000,-0.000001,0.000000,0,0
15:26:29.125,0.000076,-0.000042,2.995394,-0.000013,0.000006,-0.000289,-0.001877,-0.001342,0.116179,-0.000000,-0.000001,-0.000000,0,0
15:26:29.497,0.000073,-0.000040,2.995285,-0.000009,0.000006,0.000416,-0.001877,-0.001342,0.116179,0.000000,0.000001,0.000000,0,0
15:26:29.664,0.000071,-0.000038,2.995286,-0.000009,0.000006,0.000452,-0.001877,-0.001342,0.116179,-0.000000,0.000000,0.000000,0,0
15:26:30.028,0.000068,-0.000037,2.995370,-0.000011,0.000005,-0.000336,-0.001877,-0.001342,0.116179,-0.000000,0.000000,-0.000000,0,0
15:26:30.182,0.000066,-0.000036,2.995330,-0.000011,0.000005,0.000469,-0.001877,-0.001342,0.116179,-0.000000,0.000000,-0.000000,0,0
15:26:30.496,0.000063,-0.000034,2.995284,-0.000008,0.000005,-0.000723,-0.001877,-0.001342,0.116179,0.000000,-0.000001,-0.000000,0,0
15:26:30.647,0.000062,-0.000034,2.995309,-0.000007,0.000005,-0.000105,-0.001877,-0.001342,0.116179,-0.000000,-0.000000,-0.000000,0,0
15:26:30.799,0.000060,-0.000033,2.995337,-0.000007,0.000005,0.000902,-0.001877,-0.001342,0.116179,0.000001,0.000000,0.000000,0,0
15:26:31.028,0.000059,-0.000032,2.995337,-0.000008,0.000005,-0.000394,-0.001877,-0.001342,0.116179,-0.000000,0.000001,0.000000,0,0
15:26:31.183,0.000057,-0.000031,2.995334,-0.000009,0.000004,-0.000556,-0.001877,-0.001342,0.116179,-0.000000,-0.000000,-0.000000,0,0
15:26:31.489,0.000055,-0.000030,2.995264,-0.000009,0.000004,0.000200,-0.001877,-0.001342,0.116179,-0.000000,0.000000,0.000000,0,0
15:26:31.644,0.000054,-0.000029,2.995280,-0.000009,0.000004,-0.000148,-0.001877,-0.001342,0.116179,0.000000,0.000001,-0.000000,0,0
15:26:31.800,0.000052,-0.000028,2.995266,-0.000009,0.000005,-0.001754,-0.001877,-0.001342,0.116179,-0.000000,-0.000002,0.000000,0,0
15:26:32.063,0.000051,-0.000028,2.994627,-0.000006,0.000003,-0.003868,-0.001877,-0.001342,0.116179,-0.000000,-0.000001,0.000000,0,0
15:26:32.216,0.000049,-0.000027,2.993923,-0.000005,0.000003,-0.003475,-0.001877,-0.001342,0.116179,0.000000,-0.000000,0.000000,0,0
15:26:32.523,0.000048,-0.000026,2.993217,-0.000006,0.000004,-0.001078,-0.001877,-0.001342,0.116179,-0.000001,0.000000,-0.000000,0,0
15:26:32.679,0.000047,-0.000025,2.993058,-0.000006,0.000003,-0.000147,-0.001877,-0.001342,0.116179,0.000001,0.000000,0.000000,0,0
15:26:32.830,0.000046,-0.000025,2.993079,-0.000007,0.000003,0.000304,-0.001877,-0.001342,0.116179,0.000001,0.000000,0.000000,0,0
15:26:33.080,0.000044,-0.000024,2.993148,-0.000007,0.000003,-0.000356,-0.001877,-0.001342,0.116179,-0.000000,0.000000,-0.000000,0,0
15:26:33.233,0.000043,-0.000023,2.993195,-0.000008,0.000003,-0.000214,-0.001877,-0.001342,0.116179,0.000001,0.000001,-0.000000,0,0
15:26:33.444,0.000041,-0.000023,2.993251,-0.000008,0.000003,0.000928,-0.001877,-0.001342,0.116179,0.000000,0.000000,-0.000000,0,0
15:26:33.597,0.000040,-0.000022,2.993267,-0.000007,0.000003,-0.000014,-0.001877,-0.001342,0.116179,-0.000001,-0.000002,0.000000,0,0
15:26:33.750,0.000039,-0.000022,2.993285,-0.000005,0.000003,-0.000625,-0.001878,-0.001342,0.116179,0.000000,-0.000001,0.000000,0,0
15:26:34.073,0.000038,-0.000021,2.993285,-0.000004,0.000003,0.000522,-0.001878,-0.001342,0.116179,-0.000000,0.000000,0.000000,0,0
15:26:34.225,0.000038,-0.000020,2.993275,-0.000004,0.000003,-0.000160,-0.001878,-0.001342,0.116179,0.000000,-0.000000,-0.000000,0,0
15:26:34.387,0.000037,-0.000020,2.993297,-0.000004,0.000003,-0.000578,-0.001878,-0.001342,0.116179,-0.000000,0.000001,-0.000000,0,0
15:26:34.633,0.000036,-0.000019,2.993290,-0.000005,0.000002,0.000635,-0.001877,-0.001342,0.116179,0.000000,-0.000000,0.000000,0,0
15:26:34.787,0.000035,-0.000019,2.993257,-0.000005,0.000002,-0.000231,-0.001877,-0.001342,0.116179,0.000001,0.000000,0.000000,0,0
15:26:35.063,0.000034,-0.000018,2.993254,-0.000005,0.000003,-0.000676,-0.001877,-0.001342,0.116179,-0.000000,0.000000,0.000000,0,0
15:26:35.214,0.000033,-0.000018,2.993224,-0.000006,0.000002,0.000559,-0.001877,-0.001342,0.116179,0.000000,0.000000,0.000000,0,0
15:26:35.361,0.000032,-0.000017,2.993197,-0.000006,0.000003,0.000420,-0.001877,-0.001342,0.116179,0.000000,0.000001,0.000000,0,0
15:26:35.632,0.000030,-0.000017,2.993183,-0.000006,0.000002,-0.000630,-0.001877,-0.001342,0.116179,0.000000,0.000000,0.000000,0,0
15:26:35.781,0.000029,-0.000016,2.993164,-0.000007,0.000002,0.000626,-0.001877,-0.001342,0.116179,0.000000,-0.000002,0.000000,0,0
15:26:35.928,0.000029,-0.000016,2.993146,-0.000005,0.000002,0.000505,-0.001877,-0.001342,0.116179,-0.000001,-0.000002,0.000000,0,0
15:26:36.150,0.000028,-0.000015,2.993139,-0.000002,0.000002,-0.000707,-0.001878,-0.001342,0.116179,0.000000,-0.000000,0.000000,0,0
15:26:36.304,0.000028,-0.000015,2.993156,-0.000002,0.000002,0.000091,-0.001878,-0.001342,0.116179,-0.000000,0.000000,0.000000,0,0
15:26:36.586,0.000027,-0.000014,2.993105,-0.000002,0.000002,-0.000228,-0.001878,-0.001342,0.116179,-0.000000,0.000000,-0.000000,0,0
15:26:36.735,0.000027,-0.000014,2.993105,-0.000002,0.000002,-0.000797,-0.001878,-0.001342,0.116179,-0.000000,0.000000,-0.000000,0,0
15:26:36.887,0.000026,-0.000014,2.993099,-0.000002,0.000002,0.000007,-0.001878,-0.001342,0.116179,-0.000000,-0.000000,-0.000000,0,0
15:26:37.151,0.000026,-0.000013,2.993051,-0.000002,0.000002,0.000410,-0.001878,-0.001342,0.116179,0.000001,0.000000,-0.000000,0,0
15:26:37.301,0.000025,-0.000013,2.993026,-0.000003,0.000002,-0.000801,-0.001878,-0.001342,0.116179,-0.000000,-0.000000,-0.000000,0,0
